Filename, E/Es
Demi-C10L_R07_n03.odb, 0.0113067530171
Demi-C10L_R07_n04.odb, 0.0109568789289
Demi-C10L_R07_n05.odb, 0.011199430436
Demi-C10L_R07_n06.odb, 0.0126192812832
Demi-C10L_R07_n07.odb, 0.0115021191486
Demi-C10L_R07_n08.odb, 0.0112131310303
Demi-C10L_R07_n09.odb, 0.0115907773846
Demi-C10L_R07_n10.odb, 0.0111371951794
Demi-C10L_R07_n11.odb, 0.0117623426284
Demi-C10L_R07_n12.odb, 0.011723150053
Demi-C10L_R07_n13.odb, 0.0112064695766
Demi-C10L_R07_n14.odb, 0.012137974967
Demi-C10L_R07_n15.odb, 0.0123427946031
Demi-C10L_R07_n16.odb, 0.0124182895044
Demi-C10L_R07_n17.odb, 0.0118070192184
Demi-C10L_R07_n18.odb, 0.0113268771223
Demi-C10L_R07_n19.odb, 0.011819278937
Demi-C10L_R07_n20.odb, 0.0115532268033
Demi-C10L_R08_n01.odb, 0.0108645703485
Demi-C10L_R08_n02.odb, 0.0109340609714
Demi-C10L_R08_n03.odb, 0.0116641629043
Demi-C10L_R08_n04.odb, 0.0114830110213
Demi-C10L_R08_n05.odb, 0.0112659212803
Demi-C10L_R08_n06.odb, 0.0114683057797
Demi-C10L_R08_n07.odb, 0.0118228697957
Demi-C10L_R08_n08.odb, 0.0119345187809
Demi-C10L_R08_n09.odb, 0.0120869881722
Demi-C10L_R08_n10.odb, 0.011927913036
Demi-C10L_R08_n11.odb, 0.0115575211039
Demi-C10L_R08_n12.odb, 0.0104392806731
Demi-C10L_R08_n13.odb, 0.011720400492
Demi-C10L_R08_n14.odb, 0.0123088613185
Demi-C10L_R08_n15.odb, 0.0117450889441
Demi-C10L_R08_n16.odb, 0.0121332293304
Demi-C10L_R08_n17.odb, 0.0108671660021
Demi-C10L_R08_n18.odb, 0.0121753565335
Demi-C10L_R08_n19.odb, 0.0115563446091
Demi-C10L_R08_n20.odb, 0.011800371928
Demi-C10L_R09_n01.odb, 0.0117613143757
Demi-C10L_R09_n02.odb, 0.0115766877727
Demi-C10L_R09_n03.odb, 0.0118938692781
Demi-C10L_R09_n04.odb, 0.0123297124712
Demi-C10L_R09_n05.odb, 0.0118479737034
Demi-C10L_R09_n06.odb, 0.0120033663918
Demi-C10L_R09_n07.odb, 0.0124955179889
Demi-C10L_R09_n08.odb, 0.0121172560049
Demi-C10L_R09_n09.odb, 0.010452219284
Demi-C10L_R09_n10.odb, 0.0104550443824
Demi-C10L_R09_n11.odb, 0.0105106304601
Demi-C10L_R09_n12.odb, 0.0117713910637
Demi-C10L_R09_n13.odb, 0.0108924870798
Demi-C10L_R09_n14.odb, 0.011325372984
Demi-C10L_R09_n15.odb, 0.0120913041899
Demi-C10L_R09_n16.odb, 0.0117459802853
Demi-C10L_R09_n17.odb, 0.0116391892986
