Filename, E/Es
Kag10L_R03_n03.odb, 0.0160129846191
Kag10L_R03_n04.odb, 0.016139284668
Kag10L_R03_n05.odb, 0.0161251269531
Kag10L_R03_n06.odb, 0.0145157006836
Kag10L_R03_n07.odb, 0.0163130603027
Kag10L_R03_n08.odb, 0.0154702160645
Kag10L_R03_n09.odb, 0.0143397595215
Kag10L_R03_n10.odb, 0.0156512084961
Kag10L_R03_n11.odb, 0.0150577746582
Kag10L_R03_n12.odb, 0.0156542602539
Kag10L_R03_n13.odb, 0.0156570141602
Kag10L_R03_n14.odb, 0.0159956018066
Kag10L_R03_n15.odb, 0.0163084143066
Kag10L_R03_n16.odb, 0.016012076416
Kag10L_R03_n17.odb, 0.0162327832031
Kag10L_R03_n18.odb, 0.0158516064453
Kag10L_R03_n19.odb, 0.0155336633301
Kag10L_R03_n20.odb, 0.0161285424805
Kag10L_R04_n01.odb, 0.0151148156738
Kag10L_R04_n02.odb, 0.0140082800293
Kag10L_R04_n03.odb, 0.0157708703613
Kag10L_R04_n04.odb, 0.0149809875488
Kag10L_R04_n05.odb, 0.0149067700195
Kag10L_R04_n06.odb, 0.015545703125
Kag10L_R04_n07.odb, 0.015897310791
Kag10L_R04_n08.odb, 0.0157955187988
Kag10L_R04_n09.odb, 0.0148668615723
Kag10L_R04_n10.odb, 0.0142129418945
Kag10L_R04_n11.odb, 0.0160239624023
Kag10L_R04_n12.odb, 0.0153166882324
Kag10L_R04_n13.odb, 0.0149817419434
Kag10L_R04_n14.odb, 0.0159862414551
Kag10L_R04_n15.odb, 0.0155050317383
Kag10L_R04_n16.odb, 0.0143253259277
Kag10L_R04_n17.odb, 0.0150037451172
Kag10L_R04_n18.odb, 0.0145003149414
Kag10L_R04_n19.odb, 0.0146706152344
Kag10L_R04_n20.odb, 0.015844276123
Kag10L_R05_n01.odb, 0.0156249816895
Kag10L_R05_n02.odb, 0.0120478637695
Kag10L_R05_n03.odb, 0.0154719934082
Kag10L_R05_n04.odb, 0.014717232666
Kag10L_R05_n05.odb, 0.0142728552246
Kag10L_R05_n06.odb, 0.0155965844727
Kag10L_R05_n07.odb, 0.0136791918945
Kag10L_R05_n08.odb, 0.015100098877
Kag10L_R05_n09.odb, 0.0144226757812
Kag10L_R05_n10.odb, 0.0147124829102
Kag10L_R05_n11.odb, 0.0130585449219
Kag10L_R05_n12.odb, 0.0158327575684
Kag10L_R05_n13.odb, 0.0139388635254
Kag10L_R05_n14.odb, 0.015351340332
Kag10L_R05_n15.odb, 0.0150735559082
Kag10L_R05_n16.odb, 0.0138926000977
Kag10L_R05_n17.odb, 0.0146131640625
Kag10L_R05_n18.odb, 0.0147263818359
Kag10L_R05_n19.odb, 0.0143957873535
Kag10L_R05_n20.odb, 0.0141469140625
Kag10L_R06_n01.odb, 0.0138376062012
Kag10L_R06_n02.odb, 0.0145632348633
Kag10L_R06_n03.odb, 0.0134148181152
Kag10L_R06_n04.odb, 0.0145058898926
Kag10L_R06_n05.odb, 0.0144827758789
Kag10L_R06_n06.odb, 0.0143270349121
Kag10L_R06_n07.odb, 0.0149153845215
Kag10L_R06_n08.odb, 0.0132336352539
Kag10L_R06_n09.odb, 0.0148251501465
Kag10L_R06_n10.odb, 0.012920267334
Kag10L_R06_n11.odb, 0.014742052002
Kag10L_R06_n12.odb, 0.0119566137695
Kag10L_R06_n13.odb, 0.0150780883789
Kag10L_R06_n14.odb, 0.0126960620117
Kag10L_R06_n15.odb, 0.013695760498
Kag10L_R06_n16.odb, 0.0145642260742
Kag10L_R06_n17.odb, 0.014270682373
Kag10L_R06_n18.odb, 0.0146858044434
Kag10L_R06_n19.odb, 0.0137931274414
Kag10L_R06_n20.odb, 0.0144201672363
Kag10L_R07_n01.odb, 0.0145093469238
Kag10L_R07_n02.odb, 0.014748326416
Kag10L_R07_n03.odb, 0.01487171875
Kag10L_R07_n04.odb, 0.0149637609863
Kag10L_R07_n05.odb, 0.0119151745605
Kag10L_R07_n06.odb, 0.0141201452637
Kag10L_R07_n07.odb, 0.0142794091797
Kag10L_R07_n08.odb, 0.0131217297363
Kag10L_R07_n09.odb, 0.0126910595703
Kag10L_R07_n10.odb, 0.0136610449219
Kag10L_R07_n11.odb, 0.0132578210449
Kag10L_R07_n12.odb, 0.0139421252441
Kag10L_R07_n13.odb, 0.0112628479004
Kag10L_R07_n14.odb, 0.0144785742188
Kag10L_R07_n15.odb, 0.013875032959
Kag10L_R07_n16.odb, 0.0124393273926
Kag10L_R07_n17.odb, 0.0136818347168
Kag10L_R07_n18.odb, 0.0146414807129
Kag10L_R07_n19.odb, 0.0134778015137
